starttime	seconds	ctime	dtime	ttime	wait
Wed Jun 26 13:56:26 2013	1372247786	0	3047	3047	3047
Wed Jun 26 13:54:59 2013	1372247699	0	3047	3047	3047
Wed Jun 26 13:56:58 2013	1372247818	0	3047	3047	3047
Wed Jun 26 13:55:47 2013	1372247747	0	3048	3048	3048
Wed Jun 26 13:56:13 2013	1372247773	0	3048	3048	3048
Wed Jun 26 13:56:05 2013	1372247765	0	3048	3048	3048
Wed Jun 26 13:55:32 2013	1372247732	0	3048	3048	3048
Wed Jun 26 13:56:59 2013	1372247819	0	3048	3048	3048
Wed Jun 26 13:57:37 2013	1372247857	0	3048	3048	3048
Wed Jun 26 13:55:14 2013	1372247714	0	3048	3048	3048
Wed Jun 26 13:55:02 2013	1372247702	0	3048	3048	3048
Wed Jun 26 13:55:15 2013	1372247715	0	3049	3049	3048
Wed Jun 26 13:56:22 2013	1372247782	0	3049	3049	3049
Wed Jun 26 13:56:53 2013	1372247813	0	3049	3049	3049
Wed Jun 26 13:56:05 2013	1372247765	0	3049	3049	3049
Wed Jun 26 13:57:06 2013	1372247826	0	3049	3049	3049
Wed Jun 26 13:57:10 2013	1372247830	0	3049	3049	3049
Wed Jun 26 13:57:00 2013	1372247820	0	3050	3050	3050
Wed Jun 26 13:56:58 2013	1372247818	0	3050	3050	3050
Wed Jun 26 13:56:49 2013	1372247809	0	3050	3050	3050
Wed Jun 26 13:57:10 2013	1372247830	0	3050	3050	3050
Wed Jun 26 13:57:15 2013	1372247835	0	3050	3050	3050
Wed Jun 26 13:56:54 2013	1372247814	0	3050	3050	3050
Wed Jun 26 13:55:52 2013	1372247752	0	3050	3050	3050
Wed Jun 26 13:56:19 2013	1372247779	0	3050	3050	3050
Wed Jun 26 13:56:06 2013	1372247766	0	3051	3051	3051
Wed Jun 26 13:57:15 2013	1372247835	0	3051	3051	3051
Wed Jun 26 13:57:19 2013	1372247839	0	3051	3051	3051
Wed Jun 26 13:55:16 2013	1372247716	0	3051	3051	3051
Wed Jun 26 13:55:51 2013	1372247751	0	3051	3051	3051
Wed Jun 26 13:56:23 2013	1372247783	0	3052	3052	3052
Wed Jun 26 13:56:22 2013	1372247782	0	3052	3052	3052
Wed Jun 26 13:55:21 2013	1372247721	0	3052	3052	3052
Wed Jun 26 13:56:42 2013	1372247802	0	3052	3052	3052
Wed Jun 26 13:57:07 2013	1372247827	0	3052	3052	3052
Wed Jun 26 13:57:34 2013	1372247854	0	3052	3052	3052
Wed Jun 26 13:56:31 2013	1372247791	0	3052	3052	3052
Wed Jun 26 13:56:06 2013	1372247766	0	3052	3052	3052
Wed Jun 26 13:55:21 2013	1372247721	0	3052	3052	3052
Wed Jun 26 13:56:33 2013	1372247793	0	3052	3052	3052
Wed Jun 26 13:57:20 2013	1372247840	0	3052	3052	3052
Wed Jun 26 13:56:05 2013	1372247765	0	3052	3052	3052
Wed Jun 26 13:55:30 2013	1372247730	0	3052	3052	3052
Wed Jun 26 13:56:44 2013	1372247804	0	3053	3053	3053
Wed Jun 26 13:56:14 2013	1372247774	0	3053	3053	3053
Wed Jun 26 13:56:27 2013	1372247787	0	3053	3053	3053
Wed Jun 26 13:56:22 2013	1372247782	0	3053	3053	3053
Wed Jun 26 13:56:36 2013	1372247796	0	3053	3053	3053
Wed Jun 26 13:55:37 2013	1372247737	0	3053	3053	3053
Wed Jun 26 13:56:03 2013	1372247763	0	3053	3053	3053
Wed Jun 26 13:56:55 2013	1372247815	0	3053	3053	3053
Wed Jun 26 13:55:55 2013	1372247755	0	3053	3053	3053
Wed Jun 26 13:57:38 2013	1372247858	0	3054	3054	3054
Wed Jun 26 13:56:39 2013	1372247799	0	3054	3054	3054
Wed Jun 26 13:56:46 2013	1372247806	0	3054	3054	3054
Wed Jun 26 13:57:17 2013	1372247837	0	3054	3054	3054
Wed Jun 26 13:56:26 2013	1372247786	0	3054	3054	3054
Wed Jun 26 13:56:02 2013	1372247762	0	3054	3054	3054
Wed Jun 26 13:56:29 2013	1372247789	0	3054	3054	3054
Wed Jun 26 13:56:54 2013	1372247814	0	3054	3054	3054
Wed Jun 26 13:57:18 2013	1372247838	0	3055	3055	3054
Wed Jun 26 13:57:05 2013	1372247825	0	3055	3055	3055
Wed Jun 26 13:56:11 2013	1372247771	0	3055	3055	3055
Wed Jun 26 13:55:34 2013	1372247734	0	3055	3055	3055
Wed Jun 26 13:57:36 2013	1372247856	0	3055	3055	3055
Wed Jun 26 13:56:34 2013	1372247794	0	3055	3055	3055
Wed Jun 26 13:56:32 2013	1372247792	0	3055	3055	3055
Wed Jun 26 13:56:48 2013	1372247808	0	3055	3055	3055
Wed Jun 26 13:56:55 2013	1372247815	0	3055	3055	3055
Wed Jun 26 13:56:43 2013	1372247803	0	3055	3055	3055
Wed Jun 26 13:56:25 2013	1372247785	0	3055	3055	3055
Wed Jun 26 13:56:11 2013	1372247771	0	3055	3055	3055
Wed Jun 26 13:55:12 2013	1372247712	0	3055	3055	3055
Wed Jun 26 13:56:46 2013	1372247806	0	3056	3056	3056
Wed Jun 26 13:55:29 2013	1372247729	0	3056	3056	3056
Wed Jun 26 13:57:01 2013	1372247821	0	3056	3056	3056
Wed Jun 26 13:56:12 2013	1372247772	0	3056	3056	3056
Wed Jun 26 13:57:35 2013	1372247855	0	3056	3056	3056
Wed Jun 26 13:55:35 2013	1372247735	0	3056	3056	3056
Wed Jun 26 13:56:28 2013	1372247788	0	3056	3056	3056
Wed Jun 26 13:57:05 2013	1372247825	0	3056	3056	3056
Wed Jun 26 13:56:11 2013	1372247771	0	3056	3056	3056
Wed Jun 26 13:56:20 2013	1372247780	0	3057	3057	3057
Wed Jun 26 13:57:22 2013	1372247842	0	3057	3057	3057
Wed Jun 26 13:57:20 2013	1372247840	0	3057	3057	3057
Wed Jun 26 13:56:02 2013	1372247762	0	3057	3057	3057
Wed Jun 26 13:56:52 2013	1372247812	0	3057	3057	3057
Wed Jun 26 13:56:39 2013	1372247799	0	3057	3057	3057
Wed Jun 26 13:56:05 2013	1372247765	0	3057	3057	3057
Wed Jun 26 13:56:36 2013	1372247796	0	3057	3057	3057
Wed Jun 26 13:55:05 2013	1372247705	0	3057	3057	3057
Wed Jun 26 13:56:57 2013	1372247817	0	3058	3058	3057
Wed Jun 26 13:56:03 2013	1372247763	0	3058	3058	3058
Wed Jun 26 13:56:22 2013	1372247782	0	3058	3058	3058
Wed Jun 26 13:56:58 2013	1372247818	0	3058	3058	3058
Wed Jun 26 13:55:39 2013	1372247739	0	3058	3058	3058
Wed Jun 26 13:56:18 2013	1372247778	0	3058	3058	3058
Wed Jun 26 13:56:29 2013	1372247789	0	3058	3058	3058
Wed Jun 26 13:57:14 2013	1372247834	0	3058	3058	3058
Wed Jun 26 13:57:22 2013	1372247842	0	3058	3058	3058
Wed Jun 26 13:56:20 2013	1372247780	0	3058	3058	3058
Wed Jun 26 13:56:12 2013	1372247772	0	3059	3059	3059
Wed Jun 26 13:56:40 2013	1372247800	0	3059	3059	3059
Wed Jun 26 13:55:28 2013	1372247728	0	3059	3059	3059
Wed Jun 26 13:55:32 2013	1372247732	0	3059	3059	3059
Wed Jun 26 13:56:04 2013	1372247764	0	3059	3059	3059
Wed Jun 26 13:55:46 2013	1372247746	0	3059	3059	3059
Wed Jun 26 13:56:32 2013	1372247792	0	3059	3059	3059
Wed Jun 26 13:55:31 2013	1372247731	0	3059	3059	3059
Wed Jun 26 13:56:58 2013	1372247818	0	3059	3059	3059
Wed Jun 26 13:56:50 2013	1372247810	0	3059	3059	3059
Wed Jun 26 13:56:07 2013	1372247767	0	3060	3060	3060
Wed Jun 26 13:55:13 2013	1372247713	0	3060	3060	3060
Wed Jun 26 13:55:39 2013	1372247739	0	3060	3060	3060
Wed Jun 26 13:57:12 2013	1372247832	0	3060	3060	3060
Wed Jun 26 13:56:48 2013	1372247808	0	3060	3060	3060
Wed Jun 26 13:56:19 2013	1372247779	0	3060	3060	3060
Wed Jun 26 13:55:50 2013	1372247750	0	3060	3060	3060
Wed Jun 26 13:57:03 2013	1372247823	0	3061	3061	3061
Wed Jun 26 13:55:03 2013	1372247703	0	3061	3061	3061
Wed Jun 26 13:56:08 2013	1372247768	0	3061	3061	3061
Wed Jun 26 13:57:02 2013	1372247822	0	3061	3061	3061
Wed Jun 26 13:57:00 2013	1372247820	0	3061	3061	3061
Wed Jun 26 13:56:47 2013	1372247807	0	3061	3061	3061
Wed Jun 26 13:56:10 2013	1372247770	0	3061	3061	3061
Wed Jun 26 13:56:25 2013	1372247785	0	3061	3061	3061
Wed Jun 26 13:55:11 2013	1372247711	0	3061	3061	3061
Wed Jun 26 13:54:56 2013	1372247696	0	3061	3061	3061
Wed Jun 26 13:56:07 2013	1372247767	0	3061	3061	3061
Wed Jun 26 13:56:30 2013	1372247790	0	3061	3061	3061
Wed Jun 26 13:56:37 2013	1372247797	0	3061	3061	3061
Wed Jun 26 13:57:16 2013	1372247836	0	3061	3061	3061
Wed Jun 26 13:55:58 2013	1372247758	0	3062	3062	3062
Wed Jun 26 13:57:01 2013	1372247821	0	3062	3062	3062
Wed Jun 26 13:55:27 2013	1372247727	0	3062	3062	3062
Wed Jun 26 13:56:05 2013	1372247765	0	3062	3062	3062
Wed Jun 26 13:57:09 2013	1372247829	0	3062	3062	3062
Wed Jun 26 13:55:36 2013	1372247736	0	3062	3062	3062
Wed Jun 26 13:56:12 2013	1372247772	0	3063	3063	3063
Wed Jun 26 13:56:12 2013	1372247772	0	3063	3063	3063
Wed Jun 26 13:55:27 2013	1372247727	0	3063	3063	3063
Wed Jun 26 13:55:28 2013	1372247728	0	3063	3063	3063
Wed Jun 26 13:55:28 2013	1372247728	0	3063	3063	3063
Wed Jun 26 13:56:19 2013	1372247779	0	3063	3063	3063
Wed Jun 26 13:56:53 2013	1372247813	0	3063	3063	3063
Wed Jun 26 13:55:02 2013	1372247702	0	3063	3063	3063
Wed Jun 26 13:56:25 2013	1372247785	0	3063	3063	3063
Wed Jun 26 13:56:52 2013	1372247812	0	3063	3063	3063
Wed Jun 26 13:58:07 2013	1372247887	0	3064	3064	3063
Wed Jun 26 13:55:35 2013	1372247735	0	3064	3064	3064
Wed Jun 26 13:56:14 2013	1372247774	0	3064	3064	3064
Wed Jun 26 13:56:57 2013	1372247817	0	3064	3064	3064
Wed Jun 26 13:56:43 2013	1372247803	0	3064	3064	3064
Wed Jun 26 13:54:55 2013	1372247695	0	3064	3064	3064
Wed Jun 26 13:56:13 2013	1372247773	0	3064	3064	3064
Wed Jun 26 13:56:48 2013	1372247808	0	3064	3064	3064
Wed Jun 26 13:56:42 2013	1372247802	0	3064	3064	3064
Wed Jun 26 13:54:46 2013	1372247686	0	3064	3064	3064
Wed Jun 26 13:56:33 2013	1372247793	0	3064	3064	3064
Wed Jun 26 13:56:09 2013	1372247769	0	3064	3064	3064
Wed Jun 26 13:55:58 2013	1372247758	0	3064	3064	3064
Wed Jun 26 13:55:43 2013	1372247743	0	3065	3065	3065
Wed Jun 26 13:56:38 2013	1372247798	0	3065	3065	3065
Wed Jun 26 13:57:23 2013	1372247843	0	3065	3065	3065
Wed Jun 26 13:57:02 2013	1372247822	0	3065	3065	3065
Wed Jun 26 13:56:06 2013	1372247766	0	3065	3065	3065
Wed Jun 26 13:57:03 2013	1372247823	0	3066	3066	3066
Wed Jun 26 13:56:27 2013	1372247787	0	3066	3066	3066
Wed Jun 26 13:56:24 2013	1372247784	0	3066	3066	3066
Wed Jun 26 13:56:11 2013	1372247771	0	3066	3066	3066
Wed Jun 26 13:55:26 2013	1372247726	0	3066	3066	3066
Wed Jun 26 13:56:38 2013	1372247798	0	3066	3066	3066
Wed Jun 26 13:57:22 2013	1372247842	0	3067	3067	3067
Wed Jun 26 13:55:31 2013	1372247731	0	3067	3067	3067
Wed Jun 26 13:57:21 2013	1372247841	0	3067	3067	3067
Wed Jun 26 13:56:54 2013	1372247814	0	3067	3067	3067
Wed Jun 26 13:56:42 2013	1372247802	0	3067	3067	3067
Wed Jun 26 13:57:29 2013	1372247849	0	3067	3067	3067
Wed Jun 26 13:56:46 2013	1372247806	0	3067	3067	3067
Wed Jun 26 13:56:30 2013	1372247790	0	3067	3067	3067
Wed Jun 26 13:56:20 2013	1372247780	0	3068	3068	3067
Wed Jun 26 13:56:58 2013	1372247818	0	3068	3068	3068
Wed Jun 26 13:55:41 2013	1372247741	0	3068	3068	3068
Wed Jun 26 13:56:36 2013	1372247796	0	3068	3068	3068
Wed Jun 26 13:56:28 2013	1372247788	0	3068	3068	3068
Wed Jun 26 13:57:02 2013	1372247822	0	3068	3068	3068
Wed Jun 26 13:57:59 2013	1372247879	0	3069	3069	3069
Wed Jun 26 13:56:37 2013	1372247797	0	3069	3069	3069
Wed Jun 26 13:56:23 2013	1372247783	0	3069	3069	3069
Wed Jun 26 13:54:44 2013	1372247684	0	3069	3069	3069
Wed Jun 26 13:56:34 2013	1372247794	0	3069	3069	3069
Wed Jun 26 13:57:54 2013	1372247874	0	3069	3069	3069
Wed Jun 26 13:55:56 2013	1372247756	0	3069	3069	3069
Wed Jun 26 13:56:49 2013	1372247809	0	3069	3069	3069
Wed Jun 26 13:56:30 2013	1372247790	0	3069	3069	3069
Wed Jun 26 13:57:29 2013	1372247849	0	3069	3069	3069
Wed Jun 26 13:56:38 2013	1372247798	0	3070	3070	3070
Wed Jun 26 13:55:23 2013	1372247723	0	3070	3070	3070
Wed Jun 26 13:56:48 2013	1372247808	0	3070	3070	3070
Wed Jun 26 13:55:05 2013	1372247705	0	3070	3070	3070
Wed Jun 26 13:57:00 2013	1372247820	0	3070	3070	3070
Wed Jun 26 13:56:22 2013	1372247782	0	3071	3071	3071
Wed Jun 26 13:55:25 2013	1372247725	0	3071	3071	3071
Wed Jun 26 13:56:51 2013	1372247811	0	3071	3071	3071
Wed Jun 26 13:55:08 2013	1372247708	0	3071	3071	3071
Wed Jun 26 13:56:34 2013	1372247794	0	3071	3071	3071
Wed Jun 26 13:55:08 2013	1372247708	0	3071	3071	3071
Wed Jun 26 13:55:28 2013	1372247728	0	3071	3071	3071
Wed Jun 26 13:55:19 2013	1372247719	0	3071	3071	3071
Wed Jun 26 13:57:39 2013	1372247859	0	3072	3072	3072
Wed Jun 26 13:56:11 2013	1372247771	0	3072	3072	3072
Wed Jun 26 13:56:13 2013	1372247773	0	3072	3072	3072
Wed Jun 26 13:57:04 2013	1372247824	0	3072	3072	3072
Wed Jun 26 13:56:42 2013	1372247802	0	3072	3072	3072
Wed Jun 26 13:56:02 2013	1372247762	0	3072	3072	3072
Wed Jun 26 13:56:25 2013	1372247785	0	3072	3072	3072
Wed Jun 26 13:57:34 2013	1372247854	0	3072	3072	3072
Wed Jun 26 13:56:58 2013	1372247818	0	3073	3073	3073
Wed Jun 26 13:56:59 2013	1372247819	0	3073	3073	3073
Wed Jun 26 13:55:40 2013	1372247740	0	3073	3073	3073
Wed Jun 26 13:55:19 2013	1372247719	0	3073	3073	3073
Wed Jun 26 13:56:42 2013	1372247802	0	3073	3073	3073
Wed Jun 26 13:55:38 2013	1372247738	0	3073	3073	3073
Wed Jun 26 13:56:11 2013	1372247771	0	3073	3073	3073
Wed Jun 26 13:55:33 2013	1372247733	0	3074	3074	3074
Wed Jun 26 13:56:20 2013	1372247780	0	3074	3074	3074
Wed Jun 26 13:57:24 2013	1372247844	0	3074	3074	3074
Wed Jun 26 13:56:16 2013	1372247776	0	3074	3074	3074
Wed Jun 26 13:56:25 2013	1372247785	0	3074	3074	3074
Wed Jun 26 13:56:13 2013	1372247773	0	3074	3074	3074
Wed Jun 26 13:56:20 2013	1372247780	0	3074	3074	3074
Wed Jun 26 13:57:27 2013	1372247847	0	3075	3075	3074
Wed Jun 26 13:56:59 2013	1372247819	0	3075	3075	3075
Wed Jun 26 13:56:05 2013	1372247765	0	3075	3075	3075
Wed Jun 26 13:56:54 2013	1372247814	0	3075	3075	3075
Wed Jun 26 13:57:16 2013	1372247836	0	3075	3075	3075
Wed Jun 26 13:57:08 2013	1372247828	0	3075	3075	3075
Wed Jun 26 13:57:18 2013	1372247838	0	3075	3075	3075
Wed Jun 26 13:56:37 2013	1372247797	0	3076	3076	3076
Wed Jun 26 13:57:13 2013	1372247833	0	3076	3076	3076
Wed Jun 26 13:57:37 2013	1372247857	0	3076	3076	3076
Wed Jun 26 13:57:15 2013	1372247835	0	3076	3076	3076
Wed Jun 26 13:56:04 2013	1372247764	0	3076	3076	3076
Wed Jun 26 13:56:35 2013	1372247795	0	3077	3077	3076
Wed Jun 26 13:56:53 2013	1372247813	0	3077	3077	3077
Wed Jun 26 13:56:56 2013	1372247816	0	3077	3077	3077
Wed Jun 26 13:57:10 2013	1372247830	0	3077	3077	3077
Wed Jun 26 13:56:18 2013	1372247778	0	3077	3077	3077
Wed Jun 26 13:56:16 2013	1372247776	0	3077	3077	3077
Wed Jun 26 13:57:32 2013	1372247852	0	3077	3077	3077
Wed Jun 26 13:57:04 2013	1372247824	0	3077	3077	3077
Wed Jun 26 13:57:23 2013	1372247843	0	3078	3078	3077
Wed Jun 26 13:57:33 2013	1372247853	0	3078	3078	3078
Wed Jun 26 13:55:27 2013	1372247727	0	3078	3078	3078
Wed Jun 26 13:56:03 2013	1372247763	0	3078	3078	3078
Wed Jun 26 13:55:07 2013	1372247707	0	3078	3078	3078
Wed Jun 26 13:57:26 2013	1372247846	0	3078	3078	3078
Wed Jun 26 13:55:05 2013	1372247705	0	3079	3079	3079
Wed Jun 26 13:56:40 2013	1372247800	0	3079	3079	3079
Wed Jun 26 13:57:25 2013	1372247845	0	3079	3079	3079
Wed Jun 26 13:56:52 2013	1372247812	0	3079	3079	3079
Wed Jun 26 13:57:01 2013	1372247821	0	3079	3079	3079
Wed Jun 26 13:55:06 2013	1372247706	0	3079	3079	3079
Wed Jun 26 13:55:06 2013	1372247706	0	3079	3079	3079
Wed Jun 26 13:55:38 2013	1372247738	0	3079	3079	3079
Wed Jun 26 13:57:44 2013	1372247864	0	3079	3079	3079
Wed Jun 26 13:55:17 2013	1372247717	0	3079	3079	3079
Wed Jun 26 13:56:57 2013	1372247817	0	3079	3079	3079
Wed Jun 26 13:56:32 2013	1372247792	0	3080	3080	3079
Wed Jun 26 13:55:56 2013	1372247756	0	3080	3080	3080
Wed Jun 26 13:57:35 2013	1372247855	0	3080	3080	3080
Wed Jun 26 13:56:37 2013	1372247797	0	3080	3080	3080
Wed Jun 26 13:57:34 2013	1372247854	0	3080	3080	3080
Wed Jun 26 13:55:20 2013	1372247720	0	3080	3080	3080
Wed Jun 26 13:56:33 2013	1372247793	0	3080	3080	3080
Wed Jun 26 13:56:31 2013	1372247791	0	3080	3080	3080
Wed Jun 26 13:56:45 2013	1372247805	0	3080	3080	3080
Wed Jun 26 13:56:29 2013	1372247789	0	3080	3080	3080
Wed Jun 26 13:56:46 2013	1372247806	0	3080	3080	3080
Wed Jun 26 13:57:56 2013	1372247876	0	3080	3080	3080
Wed Jun 26 13:56:20 2013	1372247780	0	3081	3081	3081
Wed Jun 26 13:58:00 2013	1372247880	0	3081	3081	3081
Wed Jun 26 13:55:27 2013	1372247727	0	3081	3081	3081
Wed Jun 26 13:56:10 2013	1372247770	0	3081	3081	3081
Wed Jun 26 13:57:01 2013	1372247821	0	3081	3081	3081
Wed Jun 26 13:55:02 2013	1372247702	0	3081	3081	3081
Wed Jun 26 13:56:43 2013	1372247803	0	3081	3081	3081
Wed Jun 26 13:56:43 2013	1372247803	0	3081	3081	3081
Wed Jun 26 13:57:14 2013	1372247834	0	3081	3081	3081
Wed Jun 26 13:56:24 2013	1372247784	0	3081	3081	3081
Wed Jun 26 13:55:49 2013	1372247749	0	3082	3082	3082
Wed Jun 26 13:56:30 2013	1372247790	0	3082	3082	3082
Wed Jun 26 13:55:06 2013	1372247706	0	3082	3082	3082
Wed Jun 26 13:57:39 2013	1372247859	0	3082	3082	3082
Wed Jun 26 13:56:56 2013	1372247816	0	3082	3082	3082
Wed Jun 26 13:57:04 2013	1372247824	0	3082	3082	3082
Wed Jun 26 13:56:41 2013	1372247801	0	3082	3082	3082
Wed Jun 26 13:56:22 2013	1372247782	0	3082	3082	3082
Wed Jun 26 13:56:56 2013	1372247816	0	3082	3082	3082
Wed Jun 26 13:57:34 2013	1372247854	0	3082	3082	3082
Wed Jun 26 13:56:08 2013	1372247768	0	3083	3083	3082
Wed Jun 26 13:57:05 2013	1372247825	0	3083	3083	3083
Wed Jun 26 13:56:21 2013	1372247781	0	3083	3083	3083
Wed Jun 26 13:57:39 2013	1372247859	0	3083	3083	3083
Wed Jun 26 13:56:52 2013	1372247812	0	3083	3083	3083
Wed Jun 26 13:56:17 2013	1372247777	0	3083	3083	3083
Wed Jun 26 13:56:14 2013	1372247774	0	3083	3083	3083
Wed Jun 26 13:57:07 2013	1372247827	0	3083	3083	3083
Wed Jun 26 13:57:29 2013	1372247849	0	3083	3083	3083
Wed Jun 26 13:56:58 2013	1372247818	0	3083	3083	3083
Wed Jun 26 13:55:03 2013	1372247703	0	3084	3084	3083
Wed Jun 26 13:56:48 2013	1372247808	0	3084	3084	3084
Wed Jun 26 13:56:38 2013	1372247798	0	3084	3084	3084
Wed Jun 26 13:56:26 2013	1372247786	0	3084	3084	3084
Wed Jun 26 13:56:02 2013	1372247762	0	3084	3084	3084
Wed Jun 26 13:57:28 2013	1372247848	0	3084	3084	3084
Wed Jun 26 13:55:00 2013	1372247700	0	3084	3084	3084
Wed Jun 26 13:57:12 2013	1372247832	0	3084	3084	3084
Wed Jun 26 13:57:27 2013	1372247847	0	3084	3084	3084
Wed Jun 26 13:57:21 2013	1372247841	0	3085	3085	3085
Wed Jun 26 13:55:18 2013	1372247718	0	3085	3085	3085
Wed Jun 26 13:56:49 2013	1372247809	0	3085	3085	3085
Wed Jun 26 13:55:17 2013	1372247717	0	3085	3085	3085
Wed Jun 26 13:57:28 2013	1372247848	0	3085	3085	3085
Wed Jun 26 13:55:03 2013	1372247703	0	3085	3085	3085
Wed Jun 26 13:55:22 2013	1372247722	0	3085	3085	3085
Wed Jun 26 13:56:34 2013	1372247794	0	3085	3085	3085
Wed Jun 26 13:57:13 2013	1372247833	0	3085	3085	3085
Wed Jun 26 13:56:21 2013	1372247781	0	3086	3086	3085
Wed Jun 26 13:56:03 2013	1372247763	0	3086	3086	3086
Wed Jun 26 13:56:31 2013	1372247791	0	3086	3086	3086
Wed Jun 26 13:57:31 2013	1372247851	0	3086	3086	3086
Wed Jun 26 13:58:26 2013	1372247906	0	3086	3086	3086
Wed Jun 26 13:55:43 2013	1372247743	0	3086	3086	3086
Wed Jun 26 13:56:32 2013	1372247792	0	3086	3086	3086
Wed Jun 26 13:55:32 2013	1372247732	0	3086	3086	3086
Wed Jun 26 13:56:37 2013	1372247797	0	3086	3086	3086
Wed Jun 26 13:57:21 2013	1372247841	0	3086	3086	3086
Wed Jun 26 13:57:05 2013	1372247825	0	3086	3086	3086
Wed Jun 26 13:56:36 2013	1372247796	0	3086	3086	3086
Wed Jun 26 13:57:18 2013	1372247838	0	3086	3086	3086
Wed Jun 26 13:57:27 2013	1372247847	0	3086	3086	3086
Wed Jun 26 13:57:25 2013	1372247845	0	3086	3086	3086
Wed Jun 26 13:56:18 2013	1372247778	0	3086	3086	3086
Wed Jun 26 13:56:25 2013	1372247785	0	3086	3086	3086
Wed Jun 26 13:57:03 2013	1372247823	0	3087	3087	3087
Wed Jun 26 13:57:21 2013	1372247841	0	3087	3087	3087
Wed Jun 26 13:55:51 2013	1372247751	0	3087	3087	3087
Wed Jun 26 13:56:52 2013	1372247812	0	3087	3087	3087
Wed Jun 26 13:57:09 2013	1372247829	0	3087	3087	3087
Wed Jun 26 13:55:09 2013	1372247709	0	3087	3087	3087
Wed Jun 26 13:55:04 2013	1372247704	0	3087	3087	3087
Wed Jun 26 13:55:36 2013	1372247736	0	3087	3087	3087
Wed Jun 26 13:57:39 2013	1372247859	0	3087	3087	3087
Wed Jun 26 13:56:41 2013	1372247801	0	3088	3088	3088
Wed Jun 26 13:56:07 2013	1372247767	0	3088	3088	3088
Wed Jun 26 13:55:10 2013	1372247710	0	3088	3088	3088
Wed Jun 26 13:55:56 2013	1372247756	0	3088	3088	3088
Wed Jun 26 13:56:51 2013	1372247811	0	3088	3088	3088
Wed Jun 26 13:56:21 2013	1372247781	0	3088	3088	3088
Wed Jun 26 13:56:20 2013	1372247780	0	3088	3088	3088
Wed Jun 26 13:57:19 2013	1372247839	0	3088	3088	3088
Wed Jun 26 13:57:15 2013	1372247835	0	3088	3088	3088
Wed Jun 26 13:56:28 2013	1372247788	0	3088	3088	3088
Wed Jun 26 13:57:38 2013	1372247858	0	3089	3089	3089
Wed Jun 26 13:56:53 2013	1372247813	0	3089	3089	3089
Wed Jun 26 13:57:20 2013	1372247840	0	3089	3089	3089
Wed Jun 26 13:56:10 2013	1372247770	0	3089	3089	3089
Wed Jun 26 13:56:22 2013	1372247782	0	3089	3089	3089
Wed Jun 26 13:55:02 2013	1372247702	0	3089	3089	3089
Wed Jun 26 13:56:55 2013	1372247815	0	3089	3089	3089
Wed Jun 26 13:57:20 2013	1372247840	0	3089	3089	3089
Wed Jun 26 13:55:11 2013	1372247711	0	3089	3089	3089
Wed Jun 26 13:56:11 2013	1372247771	0	3089	3089	3089
Wed Jun 26 13:56:53 2013	1372247813	0	3090	3090	3090
Wed Jun 26 13:56:21 2013	1372247781	0	3090	3090	3090
Wed Jun 26 13:55:17 2013	1372247717	0	3090	3090	3090
Wed Jun 26 13:56:50 2013	1372247810	0	3090	3090	3090
Wed Jun 26 13:56:15 2013	1372247775	0	3090	3090	3090
Wed Jun 26 13:56:14 2013	1372247774	0	3090	3090	3090
Wed Jun 26 13:56:59 2013	1372247819	0	3090	3090	3090
Wed Jun 26 13:56:50 2013	1372247810	0	3090	3090	3090
Wed Jun 26 13:56:32 2013	1372247792	0	3091	3091	3090
Wed Jun 26 13:56:12 2013	1372247772	0	3091	3091	3091
Wed Jun 26 13:56:52 2013	1372247812	0	3091	3091	3091
Wed Jun 26 13:56:59 2013	1372247819	0	3091	3091	3091
Wed Jun 26 13:56:03 2013	1372247763	0	3091	3091	3091
Wed Jun 26 13:56:45 2013	1372247805	0	3091	3091	3091
Wed Jun 26 13:56:33 2013	1372247793	0	3091	3091	3091
Wed Jun 26 13:56:52 2013	1372247812	0	3091	3091	3091
Wed Jun 26 13:56:14 2013	1372247774	0	3091	3091	3091
Wed Jun 26 13:57:03 2013	1372247823	0	3091	3091	3091
Wed Jun 26 13:56:49 2013	1372247809	0	3091	3091	3091
Wed Jun 26 13:57:12 2013	1372247832	0	3091	3091	3091
Wed Jun 26 13:56:53 2013	1372247813	0	3091	3091	3091
Wed Jun 26 13:57:06 2013	1372247826	0	3091	3091	3091
Wed Jun 26 13:57:10 2013	1372247830	0	3092	3092	3091
Wed Jun 26 13:56:11 2013	1372247771	0	3092	3092	3092
Wed Jun 26 13:34:49 2013	1372246489	1	3091	3092	3091
Wed Jun 26 13:56:31 2013	1372247791	0	3092	3092	3092
Wed Jun 26 13:57:05 2013	1372247825	0	3092	3092	3092
Wed Jun 26 13:58:29 2013	1372247909	0	3092	3092	3092
Wed Jun 26 13:55:49 2013	1372247749	0	3092	3092	3092
Wed Jun 26 13:57:36 2013	1372247856	0	3093	3093	3093
Wed Jun 26 13:57:33 2013	1372247853	0	3093	3093	3093
Wed Jun 26 13:57:01 2013	1372247821	0	3093	3093	3093
Wed Jun 26 13:57:34 2013	1372247854	0	3093	3093	3093
Wed Jun 26 13:55:37 2013	1372247737	0	3093	3093	3093
Wed Jun 26 13:57:17 2013	1372247837	0	3093	3093	3093
Wed Jun 26 13:57:11 2013	1372247831	0	3093	3093	3093
Wed Jun 26 13:56:08 2013	1372247768	0	3093	3093	3093
